node,segment,theta,lambda,original,new,tsts_original,tsts_new,rses_original,rses_new,eses_original,eses_new,total_change,tsts_change,tsts_judge,rses_change,rses_judge,eses_change,eses_judge
1150,4689,0,0.0131262208464745,1727123593.8386018,1727151616.893219,16397453.66628182,16429196.123740863,81923265.3831093,81951235.22673036,81923265.3831093,81951309.48773187,28023.05461716652,31742.45745904371,True,27969.843621060252,True,28044.10462257266,True
3181,1285,0,0.0131183697002576,1727123593.8386018,1727117100.9629061,9432605.945923153,9426867.27086984,87544332.5644394,87538651.63488898,87544332.5644394,87538467.09028919,-6492.875695705414,-5738.6750533133745,True,-5680.929550424218,True,-5865.474150210619,True
1234,1183,0,0.0131163277618681,1727123593.8386018,1727278242.8414829,6226482.993641882,6396639.947074866,38659101.775770396,38825350.25508633,38659101.775770396,38825369.333472334,154649.0028810501,170156.95343298372,True,166248.47931593657,True,166267.55770193785,True
5327,5588,0,0.0131130605646948,1727123593.8386018,1727172604.5277975,11696645.734043185,11750036.517147088,87455577.85114633,87506430.20601888,87455577.85114633,87503457.55777076,49010.689195632935,53390.783103903756,True,50852.35487255454,True,47879.7066244334,True
1996,4569,0,0.0131127597375583,1727123593.8386018,1727194496.2163644,23838484.93487841,23918634.223030735,151257992.16365683,151332725.5769084,151257992.16365683,151332880.43519425,70902.37776255608,80149.2881523259,True,74733.41325157881,True,74888.27153742313,True
1084,2337,0,0.0131108686760407,1727123593.8386018,1727127013.3410482,16428907.023350295,16430573.92415363,72009328.55373247,72012357.0521965,72009328.55373247,72012302.287552,3419.50244641304,1666.900803335011,True,3028.4984640330076,True,2973.733819529414,True
5562,3439,0,0.0131095771353157,1727123593.8386018,1727115171.9037561,19287265.687957212,19280722.579254206,136656737.39916426,136649497.62757546,136656737.39916426,136649526.9428553,-8421.934845685959,-6543.108703006059,True,-7239.771588802338,True,-7210.456308960915,True
2606,2493,0,0.013105808675236,1727123593.8386018,1727203692.3045397,5599911.151776977,5709279.685671219,132611271.73960765,132702565.64547944,132611271.73960765,132702248.79475561,80098.46593785286,109368.53389424179,True,91293.90587179363,True,90977.05514796078,True
4970,6258,0,0.0131044387024147,1727123593.8386018,1727221652.081977,25742002.229222193,25857024.578831427,131531560.17559567,131635508.41909069,131531560.17559567,131634364.49840844,98058.24337506294,115022.34960923344,True,103948.24349501729,True,102804.32281276584,True
398,12,0,0.0131000047259567,1727123593.8386018,1727128879.1012049,16328388.238690361,16334271.881675512,147157155.1968977,147163464.09620753,147157155.1968977,147163440.95001364,5285.26260304451,5883.642985150218,True,6308.899309843779,True,6285.753115952015,True
792,5485,0,0.0130961897068434,1727123593.8386018,1727097647.4074185,13562062.00915188,13542396.24988747,59791794.80164817,59772460.0900315,59791794.80164817,59772458.949968345,-25946.431183338165,-19665.759264409542,True,-19334.711616672575,True,-19335.851679824293,True
2257,395,0,0.013096019821255,1727123593.8386018,1727133052.0899096,12740968.677713955,12751500.41529736,94740442.00398973,94749283.3259197,94740442.00398973,94748488.9391328,9458.251307725906,10531.737583404407,True,8841.321929976344,True,8046.935143068433,True
2690,1120,0,0.0130821750526872,1727123593.8386018,1727113005.8633735,10975317.036718588,10966013.456687547,50894624.69735153,50883736.04102065,50894624.69735153,50883177.92793754,-10587.975228309631,-9303.580031041056,True,-10888.656330883503,True,-11446.769413992763,True
4958,6292,0,0.0130784532582977,1727123593.8386018,1727113274.1606884,17981359.52348123,17971075.19773978,26894381.566795312,26884121.301101033,26894381.566795312,26884121.252317622,-10319.677913427353,-10284.325741451234,True,-10260.265694279224,True,-10260.314477689564,True
2103,6343,0,0.0130729967461415,1727123593.8386018,1727104061.193772,11355454.958981749,11334947.432249436,102468890.8736534,102448294.35923973,102468890.8736534,102448266.02581345,-19532.64482975006,-20507.526732312515,True,-20596.514413669705,True,-20624.847839951515,True
6384,5991,0,0.0130728702971345,1727123593.8386018,1727167233.9633722,10355492.441446792,10403663.339726254,79745720.2068485,79788820.75132571,79745720.2068485,79788862.94651891,43640.12477040291,48170.89827946201,True,43100.54447720945,True,43142.73967041075,True
4765,5208,0,0.013072564919673,1727123593.8386018,1727124668.7525191,18597157.797865722,18600981.68864849,114669351.04975447,114672920.48490888,114669351.04975447,114672495.68406598,1074.9139173030853,3823.890782766044,True,3569.4351544082165,True,3144.6343115121126,True
3305,5972,0,0.013069944442553,1727123593.8386018,1727147837.801175,11188604.649684114,11214252.600885794,71144047.52096008,71168443.28718176,71144047.52096008,71168149.61806731,24243.96257328987,25647.951201679185,True,24395.766221687198,True,24102.097107231617,True
6450,3588,0,0.0130692207725726,1727123593.8386018,1727138076.3904352,11925502.741163053,11942699.471285786,136674130.67587525,136690144.81220213,136674130.67587525,136689986.59761155,14482.55183339119,17196.73012273386,True,16014.136326879263,True,15855.921736299992,True
5080,4255,0,0.0130642550199123,1727123593.8386018,1727157049.5612078,9764174.034283733,9797661.606832586,153407247.8277687,153439410.73999828,153407247.8277687,153438715.46722636,33455.72260594368,33487.57254885323,True,32162.912229567766,True,31467.639457643032,True
2913,877,0,0.0130628718994971,1727123593.8386018,1727147853.2539766,4473127.690210314,4497297.676521852,45365685.969257146,45388648.76952338,45365685.969257146,45388752.907598205,24259.41537475586,24169.986311538145,True,22962.800266236067,True,23066.93834105879,True
6303,1356,0,0.0130544310785182,1727123593.8386018,1727168419.4190385,8136988.021719353,8181362.188451143,58785675.23254291,58828471.066920996,58785675.23254291,58828497.71181518,44825.58043670654,44374.16673178971,True,42795.83437808603,True,42822.47927226871,True
5868,5361,0,0.0130481708775555,1727123593.8386018,1727126762.7733154,10999323.867443945,11002402.343279107,84466692.15741448,84469815.92492068,84466692.15741448,84469810.56269467,3168.934713602066,3078.4758351612836,True,3123.767506197095,True,3118.405280187726,True
5268,4290,0,0.0130441828919379,1727123593.8386018,1727126669.7663674,11484876.408549493,11487436.871295376,36392721.91308976,36395350.75175518,36392721.91308976,36395349.92445057,3075.927765607834,2560.4627458825707,True,2628.838665418327,True,2628.011360809207,True
988,1211,0,0.0130432603123325,1727123593.8386018,1727150985.2438154,15294954.666172262,15328996.095403936,86474238.52401216,86506853.60608046,86474238.52401216,86506789.57860874,27391.405213594437,34041.42923167348,True,32615.082068294287,True,32551.054596573114,True
6356,2358,0,0.0130390576686835,1727123593.8386018,1727143827.910934,8207096.261031987,8227374.744485211,37620312.63749987,37640992.18430564,37620312.63749987,37639902.73482065,20234.072332143784,20278.48345322348,True,20679.546805769205,True,19590.097320780158,True
3181,2078,0,0.0130309254503206,1727123593.8386018,1727111370.9866202,10578458.649955006,10567959.445495099,87544332.56443942,87533888.36032945,87544332.56443942,87533546.92873527,-12222.851981639862,-10499.204459907487,True,-10444.204109966755,True,-10785.635704144835,True
3463,5327,0,0.0130302212578642,1727123593.8386018,1727233504.7632632,16482245.2197299,16626436.545370992,149947643.8926435,150067005.9721638,149947643.8926435,150069655.5067137,109910.92466139793,144191.3256410919,True,119362.07952028513,True,122011.61407017708,True
6735,6450,0,0.013029675693152,1727123593.8386018,1727159799.8955393,2980717.7800906845,3013593.369377145,45784894.90971382,45819424.11500104,45784894.90971382,45818383.382868335,36206.05693745613,32875.58928646054,True,34529.205287218094,True,33488.47315451503,True
5849,87,0,0.0130293053754738,1727123593.8386018,1727110011.7537103,10214643.45058109,10200003.949913438,117660603.81169942,117646338.42628345,117660603.81169942,117646332.00158866,-13582.084891557693,-14639.500667652115,True,-14265.38541597128,True,-14271.810110762715,True
6597,5646,0,0.0130269251793544,1727123593.8386018,1727161065.899017,14223498.570051894,14264517.44452419,40364728.81646962,40405803.12742223,40364728.81646962,40405804.90379456,37472.060415267944,41018.874472295865,True,41074.31095261127,True,41076.08732493967,True
2510,5998,0,0.0130247681178223,1727123593.8386018,1727163628.9263852,10573220.938807216,10617086.222755324,32163633.740680028,32206296.496764228,32163633.740680028,32204530.877585784,40035.08778333664,43865.283948108554,True,42662.756084199995,True,40897.13690575585,True
2164,4229,0,0.0130233940627089,1727123593.8386018,1727124430.9337897,8973433.23001601,8972556.658655722,29948340.312258735,29947545.754146717,29948340.312258735,29947547.519922163,837.0951879024506,-876.5713602881879,False,-794.5581120178103,False,-792.7923365719616,False
2405,3507,0,0.0130221542900514,1727123593.8386018,1727152911.6120324,12542271.099620596,12570878.38428343,48324197.04975486,48352782.85259625,48324197.04975486,48352785.5866548,29317.77343058586,28607.2846628353,True,28585.80284139514,True,28588.53689993918,True
1150,4195,0,0.0130187877340944,1727123593.8386018,1727186506.1225948,12382175.442869004,12449277.481678527,81923265.3831093,81984479.21385305,81923265.3831093,81984597.68361558,62912.28399300575,67102.03880952299,True,61213.83074374497,True,61332.30050627887,True
290,5121,0,0.013017876812292,1727123593.8386018,1727115291.2380052,9801166.584198892,9792526.637649458,77200124.99590303,77191698.02181399,77200124.99590303,77191708.10090901,-8302.600596666336,-8639.946549434215,True,-8426.974089041352,True,-8416.894994020462,True
5254,330,0,0.0130148354559591,1727123593.8386018,1727140716.4632196,14662920.949385218,14680498.000041198,90672143.0767822,90689237.39642465,90672143.0767822,90688448.59497234,17122.624617815018,17577.050655979663,True,17094.319642454386,True,16305.518190145493,True
866,2223,0,0.0130135884235211,1727123593.8386018,1727203633.9755757,23820261.14065797,23920348.515483312,51822536.83710262,51919883.27829403,51822536.83710262,51920146.74807073,80040.13697385788,100087.37482534349,True,97346.44119140506,True,97609.91096810997,True
3094,2959,0,0.0130124984639596,1727123593.8386018,1727275731.5594878,5399034.418349705,5550913.66189013,54063617.17885866,54207689.022262946,54063617.17885866,54207958.46130349,152137.72088599205,151879.24354042485,True,144071.8434042856,True,144341.28244482726,True
6692,3058,0,0.0130117610485039,1727123593.8386018,1727122009.3707051,22087028.34306723,22088216.748320382,150927410.19955206,150928612.7740057,150927410.19955206,150928023.81086433,-1584.4678966999054,1188.4052531532943,False,1202.574453651905,False,613.6113122701645,False
2940,68,0,0.0130115015342678,1727123593.8386018,1727139353.806726,25676326.472618915,25690457.57589385,121120411.05319959,121134817.50065184,121120411.05319959,121134818.71213791,15759.96812415123,14131.103274933994,True,14406.447452247143,True,14407.658938318491,True
3652,3493,0,0.0130114086856618,1727123593.8386018,1727180076.2543566,7224882.207993565,7289717.939203959,93406182.91149803,93465565.96121792,93406182.91149803,93465879.06526612,56482.415754795074,64835.73121039383,True,59383.04971989989,True,59696.153768092394,True
421,5960,0,0.0130093108971423,1727123593.8386018,1727095000.297707,20203535.02149345,20176709.705843214,100242319.33349246,100216381.37105101,100242319.33349246,100216420.34372474,-28593.54089474678,-26825.31565023586,True,-25937.962441444397,True,-25898.989767715335,True
2927,1081,0,0.0130082514833154,1727123593.8386018,1727142858.5300136,7186411.619623738,7205458.023902442,71606155.85132645,71624618.83254084,71606155.85132645,71624654.89816043,19264.691411733627,19046.404278703965,True,18462.981214389205,True,18499.046833977103,True
6450,4938,0,0.0130026859699722,1727123593.8386018,1727144488.449752,14458483.530369531,14484328.537485622,140958516.07107693,140982601.24803805,140958516.07107693,140982386.0407082,20894.61115026474,25845.007116090506,True,24085.176961123943,True,23869.969631284475,True
4765,5207,0,0.0129999008617423,1727123593.8386018,1727124422.6264198,18597157.797865722,18600853.838860977,118094629.25890477,118097963.57731164,118094629.25890477,118097496.31971502,828.7878179550171,3696.0409952551126,True,3334.3184068650007,True,2867.060810253024,True
136,4203,0,0.0129993180431845,1727123593.8386018,1727128064.2970474,17437859.647935808,17452258.640634444,74084083.18628043,74097759.2475971,74084083.18628043,74097698.188324,4470.458445549011,14398.992698635906,True,13676.061316668987,True,13615.002043575048,True
1765,6001,0,0.0129973908240807,1727123593.8386018,1727156717.0671637,13549606.09261745,13584764.257792937,61563180.23014296,61595086.70753828,61563180.23014296,61595086.305782355,33123.228561878204,35158.165175486356,True,31906.47739531845,True,31906.075639396906,True
5684,1077,0,0.0129940577701689,1727123593.8386018,1727150506.339901,8854072.23194427,8881172.855722312,28268850.701542985,28295482.07626564,28268850.701542985,28295509.221372183,26912.501299142838,27100.623778041452,True,26631.374722655863,True,26658.519829198718,True
5562,3438,0,0.0129911039530345,1727123593.8386018,1727115251.9605918,19287265.687957212,19280325.431716137,136656737.39916426,136651057.73543364,136656737.39916426,136649356.9295148,-8341.878010034561,-6940.256241075695,True,-5679.663730621338,True,-7380.469649463892,True
81,1890,0,0.0129766809575239,1727123593.8386018,1727125632.9885235,14279625.271788323,14280754.926625965,139039077.7335793,139040392.84386382,139039077.7335793,139040347.45873633,2039.149921655655,1129.654837641865,True,1315.1102845072746,True,1269.7251570224762,True
4881,5402,0,0.012975684480393,1727123593.8386018,1727201301.8294232,23943945.799601503,24042809.560312428,69571754.82369827,69659512.95287314,69571754.82369827,69657874.59264325,77707.99082136154,98863.76071092486,True,87758.12917487323,True,86119.76894497871,True
3305,1762,0,0.0129670408913728,1727123593.8386018,1727125946.78553,8619938.190378208,8623576.80515836,66391087.640605405,66394594.33146277,66391087.640605405,66392740.00482829,2352.9469282627106,3638.6147801522166,True,3506.6908573657274,True,1652.3642228841782,True
1996,5149,0,0.0129644940524148,1727123593.8386018,1727262946.7510412,27575189.8161735,27726373.805299245,144795893.33476585,144939779.727588,144795893.33476585,144940048.49249682,139352.9124393463,151183.9891257435,True,143886.39282214642,True,144155.1577309668,True
1943,3381,0,0.0129618417339985,1727123593.8386018,1727126916.8163137,6849010.154652484,6852893.122671975,90199896.75067948,90203390.042283,90199896.75067948,90203453.86227208,3322.97771191597,3882.9680194910616,True,3493.2916035205126,True,3557.11159260571,True
2690,3188,0,0.0129520786932877,1727123593.8386018,1727118403.0815728,7256962.75817407,7252235.938740554,49643278.72470435,49637751.151325844,49643278.72470435,49637464.4826861,-5190.757029056549,-4726.819433515891,True,-5527.573378503323,True,-5814.242018245161,True
6153,4691,0,0.0129437407821592,1727123593.8386018,1727130182.6764314,14355444.884758422,14361559.408795591,127843595.95569243,127850390.50665927,127843595.95569243,127849572.1504312,6588.837829589844,6114.524037169293,True,6794.550966843963,True,5976.194738775492,True
316,710,0,0.0129392930123121,1727123593.8386018,1727090222.224103,22304247.83557415,22272346.897742677,57124594.273930505,57095917.14533412,57124594.273930505,57095210.48288067,-33371.61449885368,-31900.937831472605,True,-28677.128596387804,True,-29383.791049838066,True
2257,394,0,0.012933449630261,1727123593.8386018,1727132870.1393027,12740968.677713955,12751472.436804153,94609051.17205039,94617841.50013942,94609051.17205039,94617026.94374403,9276.300700902939,10503.759090198204,True,8790.328089028597,True,7975.771693646908,True
5868,5914,0,0.0129244198904858,1727123593.8386018,1727132205.157055,16208789.496830776,16217119.490119303,84466692.1574145,84475457.2319296,84466692.1574145,84475455.56571522,8611.318453073502,8329.993288526312,True,8765.074515104294,True,8763.408300727606,True
4765,2878,0,0.0129237944312259,1727123593.8386018,1727121605.7841432,30602955.05983287,30607843.93513017,114669351.04975446,114673884.34188916,114669351.04975446,114672923.15756553,-1988.054458618164,4888.875297300518,False,4533.292134702206,False,3572.107811078429,False
1019,978,0,0.0129195897391029,1727123593.8386018,1727193936.79003,2999688.843133228,3076969.1664400203,62216763.42139657,62288169.67879467,62216763.42139657,62288165.098961495,70342.95142817497,77280.32330679242,True,71406.2573980987,True,71401.67756492645,True
2927,1080,0,0.0129121785700649,1727123593.8386018,1727142858.755351,7186411.619623738,7205446.588507861,71606155.85132645,71624589.02865349,71606155.85132645,71624625.89794394,19264.916749238968,19034.968884122558,True,18433.177327036858,True,18470.046617493033,True
2405,4593,0,0.0129109903197584,1727123593.8386018,1727143384.1241918,18892467.1600492,18911412.67727086,48324197.049754865,48343271.193969965,48324197.049754865,48343271.00969904,19790.285589933395,18945.517221659422,True,19074.144215099514,True,19073.959944173694,True
5477,1288,0,0.0129088689492407,1727123593.8386018,1727159645.807338,5430704.221163028,5469858.960883807,58782559.67011424,58819285.695172556,58782559.67011424,58819485.049978055,36051.96873617172,39154.73972077947,True,36726.025058314204,True,36925.37986381352,True
6450,235,0,0.0129073031700327,1727123593.8386018,1727150143.7925575,13268892.92860143,13299710.845053587,136674130.67587522,136703500.7575922,136674130.67587522,136703038.0960303,26549.95395565033,30817.91645215638,True,29370.08171698451,True,28907.420155078173,True
5982,5729,0,0.0129069633421436,1727123593.8386018,1727245863.3853908,8456519.797033036,8580639.537590757,35309185.53959692,35431270.146099664,35309185.53959692,35431297.209414095,122269.5467889309,124119.74055772088,True,122084.60650274158,True,122111.66981717199,True
5268,4289,0,0.0129008245186443,1727123593.8386018,1727126673.784748,11484876.408549493,11487411.725188183,36392721.91308976,36395326.16812126,36392721.91308976,36395325.33725133,3079.946146249771,2535.316638689488,True,2604.255031503737,True,2603.424161568284,True
2913,2778,0,0.0128963537726569,1727123593.8386018,1727150669.8293004,9677489.880681401,9703780.506108327,42340796.82832568,42366962.40589595,42340796.82832568,42366817.66017567,27075.990698575974,26290.62542692572,True,26165.57757026702,True,26020.831849992275,True
792,5484,0,0.0128926897385169,1727123593.8386018,1727097673.1456752,13562062.00915188,13542325.152742943,59791794.80164817,59772393.78489271,59791794.80164817,59772392.64475382,-25920.69292664528,-19736.856408936903,True,-19401.016755461693,True,-19402.15689434856,True
5684,5445,0,0.0128924199049832,1727123593.8386018,1727181012.7450585,4516836.906262164,4574528.684038797,28268850.701542985,28325438.78583801,28268850.701542985,28325095.715265226,57418.90645670891,57691.77777663339,True,56588.08429502696,True,56245.013722240925,True
2690,4213,0,0.0128862875500096,1727123593.8386018,1727109190.3937457,14394364.21430289,14382601.323419847,52093270.94247608,52081689.72499159,52093270.94247608,52081665.63683589,-14403.44485616684,-11762.890883043408,True,-11581.217484489083,True,-11605.30564019084,True
4970,764,0,0.012883728659478,1727123593.8386018,1727202953.1720576,20612184.618450668,20706007.477448303,131531560.17559567,131614722.9318175,131531560.17559567,131614907.24066707,79359.33345580101,93822.85899763554,True,83162.75622183084,True,83347.06507140398,True
3652,953,0,0.0128747571218077,1727123593.8386018,1727185461.978599,15879012.2852901,15949173.098050296,91240656.84672117,91306856.2456585,91240656.84672117,91306655.83180839,61868.13999724388,70160.81276019663,True,66199.39893732965,True,65998.9850872159,True
6597,3841,0,0.0128708593898771,1727123593.8386018,1727132823.3959918,9670793.48753744,9680702.88538285,54907500.92363216,54916599.64407613,54907500.92363216,54916576.5128244,9229.557389974594,9909.39784540981,True,9098.720443971455,True,9075.58919224143,True
5254,3695,0,0.01286653477462,1727123593.8386018,1727129892.2864552,14422582.475799674,14426372.728950933,84290508.17947029,84294706.7222072,84290508.17947029,84294533.00058126,6298.4478533267975,3790.2531512584537,True,4198.542736917734,True,4024.8211109787226,True
6692,3057,0,0.0128661448770578,1727123593.8386018,1727121993.1604588,22087028.34306723,22088124.234077353,150927410.19955206,150928510.90431648,150927410.19955206,150927913.60009328,-1600.6781430244446,1095.8910101242363,False,1100.7047644257545,False,503.400541216135,False
6356,4095,0,0.0128660720910646,1727123593.8386018,1727160707.5168006,12977900.014763147,13007550.665579816,37620312.63749986,37649677.480331525,37620312.63749986,37649585.860650286,37113.67819881439,29650.650816669688,True,29364.842831663787,True,29273.22315042466,True
5562,3441,0,0.0128657190627125,1727123593.8386018,1727110367.1105478,19287265.687957212,19276666.23190817,133925743.28724234,133914716.97011462,133925743.28724234,133914013.54801682,-13226.72805404663,-10599.456049043685,True,-11026.317127719522,True,-11729.739225521684,True
290,5120,0,0.0128649899319726,1727123593.8386018,1727115358.6285193,9801166.584198892,9792326.582758546,67378953.09296471,67370324.33448136,67378953.09296471,67370304.55046952,-8235.210082530975,-8840.001440346241,True,-8628.758483350277,True,-8648.542495191097,True
3181,2081,0,0.0128643773660274,1727123593.8386018,1727104488.033339,10578458.649955006,10561294.634850759,91844901.27960691,91827801.29454654,91844901.27960691,91827488.94530967,-19105.80526280403,-17164.015104247257,True,-17099.985060364008,True,-17412.33429723978,True
2940,67,0,0.0128621688480917,1727123593.8386018,1727139362.1706684,25676326.472618915,25690424.17400056,121120411.05319959,121134787.50582501,121120411.05319959,121134788.76203457,15768.33206653595,14097.701381646097,True,14376.45262542367,True,14377.708834975958,True
1084,5810,0,0.0128602602828809,1727123593.8386018,1727109952.285233,15209394.206667136,15195240.253245793,73526285.17356178,73512387.99095911,73526285.17356178,73512400.49869034,-13641.553368806839,-14153.953421343118,True,-13897.182602673769,True,-13884.674871444702,True
5080,57,0,0.0128570245404221,1727123593.8386018,1727148764.1871767,22301555.473322876,22326911.438046925,149628118.74516124,149652746.4621352,149628118.74516124,149652277.4958282,25170.348574876785,25355.964724048972,True,24627.7169739604,True,24158.750666975975,True
4460,32,0,0.0128478499410485,1727123593.8386018,1727188220.7073624,25696563.78637025,25778801.28402364,64319117.16735526,64399932.35296421,64319117.16735526,64399106.853672676,64626.868760585785,82237.49765338749,True,80815.18560894579,True,79989.68631741405,True
6153,716,0,0.0128476049962444,1727123593.8386018,1727126397.0952854,6213587.284014388,6217003.199259373,136278270.24334878,136282408.2136716,136278270.24334878,136281556.6088467,2803.256683588028,3415.915244985372,True,4137.970322817564,True,3286.365497916937,True
1943,956,0,0.0128460875523931,1727123593.8386018,1727136849.1746187,10819656.142073367,10833723.6702606,86720208.89761072,86734210.3616073,86720208.89761072,86734197.24562737,13255.336016893387,14067.528187233955,True,14001.463996574283,True,13988.348016649485,True
6735,983,0,0.0128460592904667,1727123593.8386018,1727142392.843997,5980406.623223914,5997971.200928764,45784894.90971382,45803038.20027347,45784894.90971382,45802671.30227697,18799.005395174026,17564.577704850584,True,18143.290559649467,True,17776.392563149333,True
6835,6545,0,0.0128339777744239,1727123593.8386018,1727240747.7075076,6752116.102637243,6894312.120883379,108674213.08606327,108801058.21994497,108674213.08606327,108801449.85795034,117153.8689057827,142196.01824613567,True,126845.13388170302,True,127236.77188707888,True
2164,3830,0,0.0128309823682559,1727123593.8386018,1727113249.3165398,10047517.494413981,10035756.118469886,19928794.97579424,19917059.465133518,19928794.97579424,19917059.418218456,-10344.522062063217,-11761.375944094732,True,-11735.510660722852,True,-11735.557575784624,True
6597,6319,0,0.0128251165602385,1727123593.8386018,1727173784.598044,4339191.205630047,4393259.968978281,50467514.311111905,50519337.4884842,50467514.311111905,50519151.2191332,50190.75944209099,54068.763348233886,True,51823.177372291684,True,51636.90802129358,True
2927,2013,0,0.0128149431770364,1727123593.8386018,1727209723.1182823,10873001.579689309,10957705.474376507,71606155.85132644,71687598.54692729,71606155.85132644,71689094.85545984,86129.2796804905,84703.8946871981,True,81442.69560085237,True,82939.0041334033,True
398,1203,0,0.0128138424907514,1727123593.8386018,1727126578.6412587,13867886.022051273,13870467.930136882,151441540.59209934,151444461.2689839,151441540.59209934,151444458.10805237,2984.802656888962,2581.908085608855,True,2920.676884561777,True,2917.5159530341625,True
2405,4592,0,0.0128124284022732,1727123593.8386018,1727143410.731587,18892467.1600492,18911415.529899966,52603563.30235426,52622641.07608068,52603563.30235426,52622637.886070974,19816.892985105515,18948.369850765914,True,19077.773726418614,True,19074.583716712892,True
3205,6497,0,0.0128027786492867,1727123593.8386018,1727156758.0590763,17694471.390412606,17731837.97229344,74396437.521058,74432387.22772436,74396437.521058,74432368.12758404,33164.22047448158,37366.58188083395,True,35949.706666365266,True,35930.60652604699,True
2606,4568,0,0.012798836163697,1727123593.8386018,1727164145.463328,19174989.42019914,19227990.465930395,132611271.73960768,132656564.76252237,132611271.73960768,132656481.91678874,40551.62472605705,53001.04573125392,True,45293.02291469276,True,45210.17718106508,True
81,1385,0,0.0127964019816259,1727123593.8386018,1727122835.37173,8225866.8578401245,8223982.783714296,145287410.3616702,145286059.90003628,145287410.3616702,145286049.241275,-758.4668717384338,-1884.0741258282214,True,-1350.4616339206696,True,-1361.1203951835632,True
6450,2140,0,0.0127912160655022,1727123593.8386018,1727160748.8379822,17017071.77303481,17064077.10409221,140958516.07107693,141002614.0652345,140958516.07107693,141002173.82246357,37154.99938035011,47005.33105739951,True,44097.99415758252,True,43657.751386642456,True
1765,6000,0,0.0127889226769883,1727123593.8386018,1727157191.8329134,13549606.09261745,13585989.05554935,57702338.29141234,57735486.776622936,57702338.29141234,57735279.41121043,33597.99431157112,36382.962931899354,True,33148.485210597515,True,32941.119798094034,True
2510,2403,0,0.0127825665556404,1727123593.8386018,1727152330.4144926,3221595.2550375112,3253090.3019091496,48702169.689986385,48728291.37632569,48702169.689986385,48728103.24348563,28736.575890779495,31495.04687163839,True,26121.68633930385,True,25933.553499244153,True
6384,2222,0,0.0127823070577089,1727123593.8386018,1727125052.3643374,20236905.245125774,20260336.78886501,86332942.86005779,86349840.37538584,86332942.86005779,86348621.58902203,1458.525735616684,23431.54373923689,True,16897.51532804966,True,15678.728964239359,True
988,747,0,0.0127778876058387,1727123593.8386018,1727130660.440454,10477248.89055061,10484847.608542839,74668072.66008173,74675567.49699193,74668072.66008173,74675565.67840424,7066.601852178574,7598.717992229387,True,7494.836910203099,True,7493.018322512507,True
136,3056,0,0.012777214659749,1727123593.8386018,1727121353.5105596,17119878.47338722,17123977.734662876,74084083.18628041,74087975.9187249,74084083.18628041,74087964.6064955,-2240.328042268753,4099.261275656521,False,3892.7324444800615,False,3881.420215085149,False
6303,6002,0,0.0127710051713523,1727123593.8386018,1727153467.5379934,11212467.62250033,11242173.891196294,69712636.86345561,69740472.20839353,69712636.86345561,69740517.59174855,29873.69939160347,29706.268695963547,True,27835.34493792057,True,27880.728292942047,True
2103,2200,0,0.0127681960824162,1727123593.8386018,1727115997.5891557,12386722.682264585,12378580.044172723,99619714.57971177,99611921.82357514,99619714.57971177,99611916.56785995,-7596.249446153641,-8142.638091862202,True,-7792.756136626005,True,-7798.0118518173695,True
1150,3655,0,0.0127679789533632,1727123593.8386018,1727184832.7443132,12697782.81618746,12763170.367023919,81923265.3831093,81984362.85527614,81923265.3831093,81984081.65470588,61238.90571141243,65387.5508364588,True,61097.47216683626,True,60816.271596580744,True
6153,595,0,0.0127646810977729,1727123593.8386018,1727123276.4083307,7004143.5994598325,7003157.2726644995,132301779.42053613,132300946.62718067,132301779.42053613,132300751.86951004,-317.43027114868164,-986.3267953330651,True,-832.7933554649353,True,-1027.5510260909796,True
5562,4997,0,0.0127623462730197,1727123593.8386018,1727109879.0307708,13823538.9537644,13812080.37718955,138159230.69891614,138147066.1404356,138159230.69891614,138146420.62891924,-13714.807831048965,-11458.576574848965,True,-12164.558480530977,True,-12810.069996893406,True
4765,2877,0,0.0127623399675882,1727123593.8386018,1727121055.593686,30602955.05983287,30607502.17275191,118094629.25890477,118098636.8482709,118094629.25890477,118097592.32737565,-2538.2449157238007,4547.112919040024,False,4007.5893661230803,False,2963.068470880389,False
2257,5347,0,0.0127606809050655,1727123593.8386018,1727126543.354276,14170144.722714305,14173116.631997878,91613143.05691972,91615211.00290662,91613143.05691972,91614540.1231474,2949.5156741142273,2971.909283572808,True,2067.9459868967533,True,1397.0662276744843,True
5268,3154,0,0.0127562557537756,1727123593.8386018,1727129384.4823718,8654988.207629917,8660039.769009367,36392721.91308976,36398111.25675578,36392721.91308976,36398109.96441328,5790.643769979477,5051.561379449442,True,5389.3436660170555,True,5388.051323518157,True
3205,6496,0,0.0127277513660749,1727123593.8386018,1727158355.3190002,17694471.390412606,17734328.135743022,87221354.29968986,87258733.5679389,87221354.29968986,87258676.16153131,34761.48039841652,39856.745330415666,True,37379.26824903488,True,37321.8618414551,True
866,889,0,0.0127254196275096,1727123593.8386018,1727159271.9011965,15468721.76913343,15514979.94760289,51822536.83710262,51866791.059875384,51822536.83710262,51867051.46780755,35678.062594652176,46258.17846946046,True,44254.22277276218,True,44514.630704931915,True
1234,1184,0,0.0127243909174446,1727123593.8386018,1727188980.3387818,6226482.993641882,6298932.705176367,38659101.775770396,38729896.71964799,38659101.775770396,38729905.11380576,65386.50018000603,72449.71153448522,True,70794.94387759268,True,70803.33803536743,True
